Pink,4,0,Adult,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,Loving Playful Curious,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,270,Big Hands Little Paws,30+,No
Panther,5,0,Kitten,Domestic Short Hair,Black,Small,Female,Loving Playful Curious Bonded,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,Short,287,Big Hands Little Paws,30+,No
Sid,5,1,Kitten,American Shorthair,Black,Medium,Male,"Friendly, Affectionate, Playful, Independent, Curious, Funny, Athletic",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,89,Greenpoint Cats,30+,No
Handsome,5,1,Kitten,Domestic Short Hair,Black,Medium,Male,", Friendly, Affectionate, Playful, Funny",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,71,Greenpoint Cats,30+,No
Streusel,4,1,Adult,Domestic Short Hair,Calico,Medium,Female,,,Yes,Vaccinations up to date.,,,,Short,107,Greenpoint Cats,30+,No
Morgan,3,1,Adult,Domestic Short Hair,Tabby (Tiger Striped),Large,Male,", Friendly, Gentle, Playful, Smart, Curious, Funny, Athletic, Quiet",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,84,Greenpoint Cats,30+,No
pinto,5,1,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,110,Greenpoint Cats,30+,No
Juliet,5,1,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,138,Greenpoint Cats,30+,No
Otis,5,1,Adult,Domestic Short Hair,Tabby (Tiger Striped),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,185,Greenpoint Cats,30+,No
Tiger,0,0,Kitten,Domestic Short Hair,Tabby (Gray / Blue / Silver),Small,Male,,,Yes,,"Other cats, dogs.",,,Short,77,Global Canine & Feline Rescue Association,30+,No
Nova,2,0,Kitten,Tuxedo & Domestic Short Hair Mix,Black & White / Tuxedo,Small,Female,,,Yes,,"Other cats, dogs.",,Children.,Short,40,Global Canine & Feline Rescue Association,30+,No
Ghost,3,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,"Spayed / neutered, special needs.",,,,271,Good Home Pet Adoptions,30+,No
Gordo: What a doll!!,3,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Dogs.,241,Brooklyn Animal Action,30+,No
Rye & Churro: Delicious Delights!,3,0,Kitten,Domestic Short Hair,,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,211,Brooklyn Animal Action,30+,No
Barbara the Brave,3,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,308,Brooklyn Animal Action,30+,No
Tango & Cash,3,0,Kitten,Bombay Mix,,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,134,Brooklyn Animal Action,30+,No
Bella and Ducky: 2 Sweet Kittens,3,0,Kitten,Russian Blue & Domestic Short Hair Mix,,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,139,Brooklyn Animal Action,30+,No
Ollie and Zoe: 2 Male Baby Cats!,3,0,Kitten,Domestic Short Hair Mix,,Medium,Male,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,122,Brooklyn Animal Action,30+,No
Bow Tie & Spats: Dynamic Dressed up b/w Duo!,3,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,227,Brooklyn Animal Action,30+,No
Venus and Vincent,3,0,Kitten,Domestic Short Hair,,Medium,Female,,,Yes,,Other cats.,,,159,Brooklyn Animal Action,30+,No
Chewy and Mr. Waffles,3,0,Kitten,Domestic Short Hair Mix,,Medium,Female,,,Yes,Spayed / neutered.,Other cats.,,,276,Brooklyn Animal Action,30+,No
Super Playful Siblings Daphne & Dandelion,3,0,Kitten,Domestic Short Hair,,Small,Female,,,Yes,,Other cats.,,,185,Brooklyn Animal Action,30+,No
Gentle Girls MooMoo & Ella,3,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Large,Female,,,Yes,Spayed / neutered.,Other cats.,,,191,Brooklyn Animal Action,30+,No
Otis the Dapper Young Cat,2,0,Young,Domestic Medium Hair & Russian Blue Mix,Gray / Blue / Silver,Medium,Male,,,Yes,Spayed / neutered.,Other cats.,,,177,Brooklyn Animal Action,30+,No
Brave Bruno,0,0,Young,Domestic Short Hair,Gray / Blue / Silver,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,198,Brooklyn Animal Action,30+,No
"Blackie: Adorable, sweet, Affectionate lap cat",3,0,Young,Bombay & Domestic Short Hair Mix,Black,Medium,Male,,,Yes,Spayed / neutered.,"Other cats, children.",,,339,Brooklyn Animal Action,30+,No
Honey: Sweet Brown Tabby,3,0,Young,Domestic Short Hair Mix,,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,180,Brooklyn Animal Action,30+,No
Abby & Josh,3,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,Spayed / neutered.,"Other cats, children.",,,168,Brooklyn Animal Action,30+,No
"Suki, Maru and Saki: 3 gorgeous kittens",3,0,Kitten,Domestic Short Hair,,Medium,Female,,,Yes,Vaccinations up to date.,"Other cats, dogs, children.",,,237,Brooklyn Animal Action,30+,No
Cuddly Chris,3,0,Young,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,175,Brooklyn Animal Action,30+,No
Kurious Kourtney,3,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,Spayed / neutered.,Other cats.,,,172,Brooklyn Animal Action,30+,No
Lap Cats! Sheba and Sparky! Total cuddlers!,3,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,159,Brooklyn Animal Action,30+,No
Beautiful Russian Blue Mix Sibs Luna and Bellow,3,0,Young,Russian Blue Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Children.,,,237,Brooklyn Animal Action,30+,No
Lovely Lucille!,2,0,Young,Domestic Short Hair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,207,Brooklyn Animal Action,30+,No
Lovely Brothers Benny & Bolton,3,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Male,,,Yes,Spayed / neutered.,"Other cats, children.",,,247,Brooklyn Animal Action,30+,No
Ebullent Adrien! Funny Young Girl,3,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,172,Brooklyn Animal Action,30+,No
Honey and Twinkle: Bonded Mom and Daughter,3,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,231,Brooklyn Animal Action,30+,No
Althea - super special (needs) girl,2,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Spayed / neutered, special needs.","Other cats, children.",,,302,Brooklyn Animal Action,30+,No
Lovely Lola the Bombay Beauty,3,0,Young,Bombay Mix,,Medium,Female,,,Yes,Spayed / neutered.,Other cats.,,,136,Brooklyn Animal Action,30+,No
Sophie! Playful kitty Good with Dogs!,3,0,Young,Russian Blue & Domestic Short Hair Mix,Gray & White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,288,Brooklyn Animal Action,30+,No
Fern Cutie Pie kitty!,3,0,Young,Domestic Short Hair,,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,182,Brooklyn Animal Action,30+,No
"Jim Gordon, Such a Sweet Big Boy!",3,0,Adult,Domestic Short Hair,,Medium,Male,,,Yes,Spayed / neutered.,,,,260,Brooklyn Animal Action,30+,No
Adorable Ava and Daniel,5,1,Adult,Tabby Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,210,Brooklyn Animal Action,30+,No
"Nevertheless, Ava Persisted",3,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,"Spayed / neutered, special needs.",Other cats.,,,377,Brooklyn Animal Action,30+,No
Sweet Gentleman Areeka,3,0,Senior,Domestic Short Hair Mix,,Medium,Male,,,Yes,Spayed / neutered.,Children.,,,187,Brooklyn Animal Action,30+,No
Teanie Lovely Kitty,2,0,Young,Bombay Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, dogs, children.",,,145,Brooklyn Animal Action,30+,No
Trigger! B/W Sweetheart!,3,0,Young,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,132,Brooklyn Animal Action,30+,No
"Petite Lovely Lillie: Calm, Chill kitty",3,0,Senior,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,237,Brooklyn Animal Action,30+,No
Lucy & Linus - bonded teen kittens,3,0,Young,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,219,Brooklyn Animal Action,30+,No
Besties Tommy and Jasper,3,0,Adult,Domestic Short Hair Mix,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Children.,315,Brooklyn Animal Action,30+,No
Fun Guy Pumpkin Shark!,3,0,Young,Tabby Mix,,Medium,Male,,,Yes,Spayed / neutered.,Other cats.,,,131,Brooklyn Animal Action,30+,No
Sweet Sibs Samson and Delilah,3,0,Adult,Domestic Short Hair,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,343,Brooklyn Animal Action,30+,No
Max the Russian Blue Mix,2,0,Adult,Russian Blue Mix,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,,386,Brooklyn Animal Action,30+,No
"Joy and Saphira, friends forever",3,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,,,Yes,Spayed / neutered.,"Other cats, children.",,,441,Brooklyn Animal Action,30+,No
Beautiful Bear,3,0,Adult,Domestic Short Hair & Russian Blue Mix,Gray & White,Medium,Male,,,Yes,Spayed / neutered.,,,,206,Brooklyn Animal Action,30+,No
"Missy, Russian Blue Mix",3,0,Young,Russian Blue Mix,,Medium,Female,,,Yes,Spayed / neutered.,Other cats.,,,111,Brooklyn Animal Action,30+,No
Toffee,2,0,Young,Tabby,,Medium,Female,,,Yes,,,,,20,Companion Animal Trust,30+,No
Bambina,2,0,Kitten,Tabby & Domestic Short Hair Mix,Brown / Chocolate,Medium,Female,,,Yes,Vaccinations up to date.,Other cats.,,,Short,37,Heart and Hand Society,30+,No
Lily,0,0,Adult,Calico,Calico,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,21,Heart and Hand Society,30+,No
Mini-minou,0,0,Adult,Tuxedo,,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,23,Heart and Hand Society,30+,No
Lea,0,0,Adult,Domestic Short Hair,Black,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs.",,,,45,Heart and Hand Society,30+,No
Zach,0,0,Adult,Domestic Short Hair,Black,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,28,Heart and Hand Society,30+,No
Little Buddy,2,0,Adult,Tabby,Tabby (Orange / Red),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,27,Heart and Hand Society,30+,No
Simba,2,0,Adult,Domestic Short Hair,Buff & White,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,25,Heart and Hand Society,30+,No
Kitty Poo,0,0,Senior,Tuxedo,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,30,Heart and Hand Society,30+,No
Big Buddy,0,0,Adult,Tabby,Tabby (Orange / Red),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,28,Heart and Hand Society,30+,No
Max,0,0,Adult,Russian Blue,,Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,23,Heart and Hand Society,30+,No
Oreo,0,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,21,Heart and Hand Society,30+,No
Orphink,2,0,Adult,Dilute Tortoiseshell,Orange / Red,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,18,Heart and Hand Society,30+,No
Romeo,0,0,Senior,Tiger,,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,24,Heart and Hand Society,30+,No
Nina,0,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,26,Heart and Hand Society,30+,No
Tommy,0,0,Adult,Domestic Medium Hair,Orange & White,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered, special needs.",,,,29,Heart and Hand Society,30+,No
Sonny,0,0,Senior,Tiger & Tabby Mix,Tabby (Buff / Tan / Fawn),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,20,Heart and Hand Society,30+,No
Cheeky,2,0,Senior,Domestic Short Hair,Black & White / Tuxedo,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,24,Heart and Hand Society,30+,No
Rocky Raccoon,0,0,Young,Tiger,Tabby (Brown / Chocolate),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,37,Heart and Hand Society,30+,No
Mimi,0,0,Senior,Domestic Short Hair,Gray / Blue / Silver,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,27,Heart and Hand Society,30+,No
Raquel,0,0,Senior,Domestic Short Hair,Gray / Blue / Silver,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,28,Heart and Hand Society,30+,No
Bivi,0,0,Senior,Domestic Short Hair,Orange / Red,Small,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,31,Heart and Hand Society,30+,No
Little Girl,0,0,Adult,Tortoiseshell,Tortoiseshell,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,29,Heart and Hand Society,30+,No
Bertie,0,0,Adult,Domestic Medium Hair,White,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,23,Heart and Hand Society,30+,No
Stormy,0,0,Adult,Domestic Short Hair,Gray / Blue / Silver,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,31,Heart and Hand Society,30+,No
Sheena,2,0,Senior,Domestic Medium Hair & Tabby Mix,Tabby (Brown / Chocolate),Small,Male,,,Yes,Vaccinations up to date.,,,,43,Heart and Hand Society,30+,No
Teddy,0,0,Senior,Tabby,Tabby (Orange / Red),Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,19,Heart and Hand Society,30+,No
Cassandra,0,0,Senior,Tuxedo & Domestic Short Hair Mix,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered, special needs.",,,"Other cats, dogs, children.",37,Heart and Hand Society,30+,No
your ideal cat/kit,0,0,Young,Domestic Short Hair Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,41,Heart and Hand Society,30+,No
Spunky,3,0,Senior,Tuxedo & Domestic Short Hair Mix,Black & White / Tuxedo,Small,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,39,Heart and Hand Society,30+,No
Pixie,2,0,Senior,Calico,,Large,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,46,Heart and Hand Society,30+,No
Newton,6,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,", Friendly, Affectionate, Gentle, Playful, Independent, Curious, Brave, Smart, Funny, Athletic",,Yes,"Vaccinations up to date, spayed / neutered, special needs.","Dogs, children.",,"Other cats, other animals. Good with dogs!.",Short,157,JerseyCats,30+,No
Meow,6,0,Adult,Domestic Short Hair,Tabby (Brown / Chocolate),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Dogs, children.",,"Other cats, other animals. all other pets.",Short,133,JerseyCats,30+,No
Ira,5,1,Young,Domestic Short Hair & Russian Blue Mix,Gray / Blue / Silver,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,"Dogs, other animals. All other pets.",Short,128,JerseyCats,30+,No
Fanny,5,1,Young,Domestic Short Hair,Black,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,"Dogs, other animals. All other pets.",123,JerseyCats,30+,No
Delia,3,0,Adult,Domestic Short Hair,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,174,Hudson County Animal League (HCAL),30+,No
Valentina,3,0,Adult,Calico,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,Dogs.,Short,88,Hudson County Animal League (HCAL),30+,No
Precious and Baby,4,0,Adult,Tabby & Calico Mix,,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.","Other cats, children.",,Dogs.,111,Hudson County Animal League (HCAL),30+,No
Marlon,4,0,Kitten,Domestic Short Hair Mix,Tabby (Buff / Tan / Fawn),Medium,Male,"Loving, Playful, Talkative",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,43,Eccentric Kittens,30+,No
Petey,2,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,80,Anjellicle Cats Rescue,30+,No
Sallie,3,0,Young,Domestic Short Hair Mix,Black,Small,Female,,,Yes,Vaccinations up to date.,,,,Short,143,Anjellicle Cats Rescue,30+,No
Simba,3,0,Young,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,202,Anjellicle Cats Rescue,30+,No
Tula,3,0,Young,Domestic Short Hair Mix,Tabby (Gray / Blue / Silver),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,202,Anjellicle Cats Rescue,30+,No
Captain Jack,3,1,Adult,Domestic Short Hair Mix,Buff / Tan / Fawn,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,180,Anjellicle Cats Rescue,30+,No
Ted,3,0,Kitten,Domestic Short Hair,Black & White / Tuxedo,Small,Male,"Friendly, Affectionate, Playful, Curious, Quiet",,Yes,Vaccinations up to date.,"Other cats, dogs.",,,Short,134,Anjellicle Cats Rescue,30+,No
Bill,3,0,Kitten,Domestic Medium Hair,Black & White / Tuxedo,Small,Male,"Friendly, Affectionate, Playful, Curious",,Yes,Vaccinations up to date.,"Other cats, dogs.",,,Medium,134,Anjellicle Cats Rescue,30+,No
Katara,3,0,Senior,Domestic Short Hair,Calico,Medium,Female,"Friendly, Affectionate, Smart, Dignified, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,119,Anjellicle Cats Rescue,30+,No
Jade,5,0,Young,Domestic Short Hair Mix,Black,Medium,Female,,,Yes,Vaccinations up to date.,,,,Short,155,Anjellicle Cats Rescue,30+,No
Hector,5,0,Young,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,129,Anjellicle Cats Rescue,30+,No
Suzy,0,0,Young,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,", Gentle",,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,96,Anjellicle Cats Rescue,30+,No
Pinocchio,4,1,Young,Domestic Short Hair Mix,Gray & White,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,180,Anjellicle Cats Rescue,30+,No
Java,3,0,Kitten,Domestic Short Hair Mix,Black,Medium,Male,,,Yes,Vaccinations up to date.,,,,Short,128,Anjellicle Cats Rescue,30+,No
Cocoa,3,0,Young,Domestic Short Hair Mix,Black,Medium,Female,,,Yes,Vaccinations up to date.,,,,Short,98,Anjellicle Cats Rescue,30+,No
Claire,5,1,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,,,Yes,Vaccinations up to date.,,,,Short,120,Anjellicle Cats Rescue,30+,No
Simon,5,1,Kitten,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,,,Yes,Vaccinations up to date.,,,,Short,120,Anjellicle Cats Rescue,30+,No
Othello,4,0,Young,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,107,Anjellicle Cats Rescue,30+,No
Apollo,5,0,Young,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,157,Anjellicle Cats Rescue,30+,No
Zebra,5,0,Adult,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,169,Anjellicle Cats Rescue,30+,No
Boots,3,0,Senior,Domestic Short Hair Mix,Tabby (Orange / Red),Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,151,Anjellicle Cats Rescue,30+,No
Nate,6,0,Adult,Domestic Short Hair Mix,Gray / Blue / Silver,Medium,Male,", Friendly, Affectionate, Playful, Funny, Loves kisses",,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,,Short,214,Anjellicle Cats Rescue,30+,No
Marzipan,3,1,Young,Domestic Short Hair,Calico,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",Other cats.,,Children.,Short,225,Anjellicle Cats Rescue,30+,No
Valentina,3,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,103,Anjellicle Cats Rescue,30+,No
Kola,3,0,Adult,Domestic Short Hair Mix,Black & White / Tuxedo,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,113,Anjellicle Cats Rescue,30+,No
Jupiter,6,0,Young,Domestic Short Hair Mix,Tabby (Brown / Chocolate),Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Medium,111,Anjellicle Cats Rescue,30+,No
Ella,5,0,Young,Domestic Short Hair Mix,Tortoiseshell,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,137,Anjellicle Cats Rescue,30+,No
Gene,6,0,Senior,Domestic Short Hair,Black & White / Tuxedo,Medium,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Dogs.,Short,132,Anjellicle Cats Rescue,30+,No
Jake,4,0,Senior,Domestic Short Hair,Black,Large,Male,,,Yes,"Vaccinations up to date, spayed / neutered.",,,Dogs.,Short,132,Anjellicle Cats Rescue,30+,No
Maddie,6,0,Senior,Domestic Medium Hair Mix,White,Medium,Female,,,Yes,"Vaccinations up to date, spayed / neutered.",,,,Short,80,Anjellicle Cats Rescue,30+,No
